config_id,split,path,n_cells,is_perturbation,perturbation_type
gj_blockade_000034,test_ood,test_ood/gj_blockade_000034.npz,158,True,gj_blockade
gj_blockade_000035,test_ood,test_ood/gj_blockade_000035.npz,183,True,gj_blockade
gj_blockade_000036,test_ood,test_ood/gj_blockade_000036.npz,68,True,gj_blockade
gj_blockade_000037,test_ood,test_ood/gj_blockade_000037.npz,149,True,gj_blockade
gj_blockade_000038,test_ood,test_ood/gj_blockade_000038.npz,432,True,gj_blockade
gj_blockade_000039,test_ood,test_ood/gj_blockade_000039.npz,116,True,gj_blockade
gj_blockade_000040,test_ood,test_ood/gj_blockade_000040.npz,320,True,gj_blockade
gj_blockade_000041,test_ood,test_ood/gj_blockade_000041.npz,175,True,gj_blockade
gj_blockade_000042,test_ood,test_ood/gj_blockade_000042.npz,332,True,gj_blockade
gj_blockade_000043,test_ood,test_ood/gj_blockade_000043.npz,45,True,gj_blockade
gj_blockade_000044,test_ood,test_ood/gj_blockade_000044.npz,149,True,gj_blockade
gj_blockade_000045,test_ood,test_ood/gj_blockade_000045.npz,182,True,gj_blockade
gj_blockade_000046,test_ood,test_ood/gj_blockade_000046.npz,261,True,gj_blockade
gj_blockade_000047,test_ood,test_ood/gj_blockade_000047.npz,160,True,gj_blockade
gj_blockade_000048,test_ood,test_ood/gj_blockade_000048.npz,471,True,gj_blockade
gj_blockade_000049,test_ood,test_ood/gj_blockade_000049.npz,91,True,gj_blockade
gj_blockade_000050,test_ood,test_ood/gj_blockade_000050.npz,366,True,gj_blockade
gj_blockade_000051,test_ood,test_ood/gj_blockade_000051.npz,150,True,gj_blockade
gj_blockade_000052,test_ood,test_ood/gj_blockade_000052.npz,304,True,gj_blockade
gj_blockade_000053,test_ood,test_ood/gj_blockade_000053.npz,85,True,gj_blockade
gj_blockade_000054,test_ood,test_ood/gj_blockade_000054.npz,304,True,gj_blockade
gj_blockade_000055,test_ood,test_ood/gj_blockade_000055.npz,276,True,gj_blockade
gj_blockade_000056,test_ood,test_ood/gj_blockade_000056.npz,41,True,gj_blockade
gj_blockade_000057,test_ood,test_ood/gj_blockade_000057.npz,41,True,gj_blockade
gj_blockade_000058,test_ood,test_ood/gj_blockade_000058.npz,160,True,gj_blockade
gj_blockade_000059,test_ood,test_ood/gj_blockade_000059.npz,216,True,gj_blockade
gj_blockade_000060,test_ood,test_ood/gj_blockade_000060.npz,332,True,gj_blockade
gj_blockade_000061,test_ood,test_ood/gj_blockade_000061.npz,150,True,gj_blockade
gj_blockade_000062,test_ood,test_ood/gj_blockade_000062.npz,359,True,gj_blockade
gj_blockade_000063,test_ood,test_ood/gj_blockade_000063.npz,64,True,gj_blockade
gj_blockade_000064,test_ood,test_ood/gj_blockade_000064.npz,116,True,gj_blockade
gj_blockade_000065,test_ood,test_ood/gj_blockade_000065.npz,150,True,gj_blockade
gj_blockade_000066,test_ood,test_ood/gj_blockade_000066.npz,276,True,gj_blockade
gj_blockade_000067,test_ood,test_ood/gj_blockade_000067.npz,121,True,gj_blockade
gj_blockade_000068,test_ood,test_ood/gj_blockade_000068.npz,45,True,gj_blockade
gj_blockade_000069,test_ood,test_ood/gj_blockade_000069.npz,149,True,gj_blockade
gj_blockade_000070,test_ood,test_ood/gj_blockade_000070.npz,173,True,gj_blockade
gj_blockade_000071,test_ood,test_ood/gj_blockade_000071.npz,160,True,gj_blockade
gj_blockade_000072,test_ood,test_ood/gj_blockade_000072.npz,91,True,gj_blockade
gj_blockade_000073,test_ood,test_ood/gj_blockade_000073.npz,138,True,gj_blockade
gj_blockade_000074,test_ood,test_ood/gj_blockade_000074.npz,41,True,gj_blockade
gj_blockade_000075,test_ood,test_ood/gj_blockade_000075.npz,138,True,gj_blockade
gj_blockade_000076,test_ood,test_ood/gj_blockade_000076.npz,60,True,gj_blockade
gj_blockade_000077,test_ood,test_ood/gj_blockade_000077.npz,121,True,gj_blockade
gj_blockade_000078,test_ood,test_ood/gj_blockade_000078.npz,357,True,gj_blockade
gj_blockade_000079,test_ood,test_ood/gj_blockade_000079.npz,262,True,gj_blockade
gj_blockade_000080,test_ood,test_ood/gj_blockade_000080.npz,116,True,gj_blockade
gj_blockade_000081,test_ood,test_ood/gj_blockade_000081.npz,432,True,gj_blockade
gj_blockade_000082,test_ood,test_ood/gj_blockade_000082.npz,40,True,gj_blockade
gj_blockade_000083,test_ood,test_ood/gj_blockade_000083.npz,276,True,gj_blockade
gj_blockade_000084,test_ood,test_ood/gj_blockade_000084.npz,177,True,gj_blockade
gj_blockade_000085,test_ood,test_ood/gj_blockade_000085.npz,91,True,gj_blockade
gj_blockade_000086,test_ood,test_ood/gj_blockade_000086.npz,255,True,gj_blockade
gj_blockade_000087,test_ood,test_ood/gj_blockade_000087.npz,216,True,gj_blockade
gj_blockade_000088,test_ood,test_ood/gj_blockade_000088.npz,149,True,gj_blockade
gj_blockade_000089,test_ood,test_ood/gj_blockade_000089.npz,91,True,gj_blockade
gj_blockade_000090,test_ood,test_ood/gj_blockade_000090.npz,319,True,gj_blockade
gj_blockade_000091,test_ood,test_ood/gj_blockade_000091.npz,116,True,gj_blockade
gj_blockade_000092,test_ood,test_ood/gj_blockade_000092.npz,41,True,gj_blockade
gj_blockade_000093,test_ood,test_ood/gj_blockade_000093.npz,320,True,gj_blockade
gj_blockade_000094,test_ood,test_ood/gj_blockade_000094.npz,474,True,gj_blockade
gj_blockade_000095,test_ood,test_ood/gj_blockade_000095.npz,160,True,gj_blockade
gj_blockade_000096,test_ood,test_ood/gj_blockade_000096.npz,85,True,gj_blockade
gj_blockade_000097,test_ood,test_ood/gj_blockade_000097.npz,60,True,gj_blockade
gj_blockade_000098,test_ood,test_ood/gj_blockade_000098.npz,232,True,gj_blockade
gj_blockade_000099,test_ood,test_ood/gj_blockade_000099.npz,216,True,gj_blockade
gj_blockade_000100,test_ood,test_ood/gj_blockade_000100.npz,63,True,gj_blockade
gj_blockade_000101,test_ood,test_ood/gj_blockade_000101.npz,149,True,gj_blockade
gj_blockade_000102,test_ood,test_ood/gj_blockade_000102.npz,416,True,gj_blockade
gj_blockade_000103,test_ood,test_ood/gj_blockade_000103.npz,216,True,gj_blockade
gj_blockade_000104,test_ood,test_ood/gj_blockade_000104.npz,367,True,gj_blockade
gj_blockade_000105,test_ood,test_ood/gj_blockade_000105.npz,64,True,gj_blockade
gj_blockade_000106,test_ood,test_ood/gj_blockade_000106.npz,138,True,gj_blockade
gj_blockade_000107,test_ood,test_ood/gj_blockade_000107.npz,182,True,gj_blockade
gj_blockade_000108,test_ood,test_ood/gj_blockade_000108.npz,91,True,gj_blockade
gj_blockade_000109,test_ood,test_ood/gj_blockade_000109.npz,490,True,gj_blockade
gj_blockade_000110,test_ood,test_ood/gj_blockade_000110.npz,40,True,gj_blockade
gj_blockade_000111,test_ood,test_ood/gj_blockade_000111.npz,41,True,gj_blockade
gj_blockade_000112,test_ood,test_ood/gj_blockade_000112.npz,304,True,gj_blockade
gj_blockade_000113,test_ood,test_ood/gj_blockade_000113.npz,150,True,gj_blockade
gj_blockade_000114,test_ood,test_ood/gj_blockade_000114.npz,64,True,gj_blockade
gj_blockade_000115,test_ood,test_ood/gj_blockade_000115.npz,359,True,gj_blockade
gj_blockade_000116,test_ood,test_ood/gj_blockade_000116.npz,149,True,gj_blockade
gj_blockade_000117,test_ood,test_ood/gj_blockade_000117.npz,138,True,gj_blockade
gj_blockade_000118,test_ood,test_ood/gj_blockade_000118.npz,150,True,gj_blockade
gj_blockade_000119,test_ood,test_ood/gj_blockade_000119.npz,60,True,gj_blockade
gj_blockade_000120,test_ood,test_ood/gj_blockade_000120.npz,85,True,gj_blockade
gj_blockade_000121,test_ood,test_ood/gj_blockade_000121.npz,45,True,gj_blockade
gj_blockade_000122,test_ood,test_ood/gj_blockade_000122.npz,255,True,gj_blockade
gj_blockade_000123,test_ood,test_ood/gj_blockade_000123.npz,120,True,gj_blockade
gj_blockade_000124,test_ood,test_ood/gj_blockade_000124.npz,41,True,gj_blockade
gj_blockade_000125,test_ood,test_ood/gj_blockade_000125.npz,255,True,gj_blockade
gj_blockade_000126,test_ood,test_ood/gj_blockade_000126.npz,175,True,gj_blockade
gj_blockade_000127,test_ood,test_ood/gj_blockade_000127.npz,261,True,gj_blockade
gj_blockade_000128,test_ood,test_ood/gj_blockade_000128.npz,332,True,gj_blockade
gj_blockade_000129,test_ood,test_ood/gj_blockade_000129.npz,366,True,gj_blockade
gj_blockade_000130,test_ood,test_ood/gj_blockade_000130.npz,477,True,gj_blockade
gj_blockade_000131,test_ood,test_ood/gj_blockade_000131.npz,477,True,gj_blockade
gj_blockade_000132,test_ood,test_ood/gj_blockade_000132.npz,40,True,gj_blockade
gj_blockade_000133,test_ood,test_ood/gj_blockade_000133.npz,401,True,gj_blockade
gj_blockade_000134,test_ood,test_ood/gj_blockade_000134.npz,182,True,gj_blockade
gj_blockade_000135,test_ood,test_ood/gj_blockade_000135.npz,359,True,gj_blockade
gj_blockade_000136,test_ood,test_ood/gj_blockade_000136.npz,418,True,gj_blockade
gj_blockade_000137,test_ood,test_ood/gj_blockade_000137.npz,173,True,gj_blockade
gj_blockade_000138,test_ood,test_ood/gj_blockade_000138.npz,91,True,gj_blockade
gj_blockade_000139,test_ood,test_ood/gj_blockade_000139.npz,368,True,gj_blockade
gj_blockade_000140,test_ood,test_ood/gj_blockade_000140.npz,182,True,gj_blockade
gj_blockade_000141,test_ood,test_ood/gj_blockade_000141.npz,232,True,gj_blockade
gj_blockade_000142,test_ood,test_ood/gj_blockade_000142.npz,41,True,gj_blockade
gj_blockade_000143,test_ood,test_ood/gj_blockade_000143.npz,150,True,gj_blockade
gj_blockade_000144,test_ood,test_ood/gj_blockade_000144.npz,173,True,gj_blockade
gj_blockade_000145,test_ood,test_ood/gj_blockade_000145.npz,92,True,gj_blockade
gj_blockade_000146,test_ood,test_ood/gj_blockade_000146.npz,262,True,gj_blockade
gj_blockade_000147,test_ood,test_ood/gj_blockade_000147.npz,232,True,gj_blockade
gj_blockade_000148,test_ood,test_ood/gj_blockade_000148.npz,59,True,gj_blockade
gj_blockade_000149,test_ood,test_ood/gj_blockade_000149.npz,232,True,gj_blockade
gj_blockade_000150,test_ood,test_ood/gj_blockade_000150.npz,216,True,gj_blockade
gj_blockade_000151,test_ood,test_ood/gj_blockade_000151.npz,63,True,gj_blockade
gj_blockade_000152,test_ood,test_ood/gj_blockade_000152.npz,120,True,gj_blockade
gj_blockade_000153,test_ood,test_ood/gj_blockade_000153.npz,232,True,gj_blockade
gj_blockade_000154,test_ood,test_ood/gj_blockade_000154.npz,41,True,gj_blockade
gj_blockade_000155,test_ood,test_ood/gj_blockade_000155.npz,320,True,gj_blockade
gj_blockade_000156,test_ood,test_ood/gj_blockade_000156.npz,367,True,gj_blockade
gj_blockade_000157,test_ood,test_ood/gj_blockade_000157.npz,182,True,gj_blockade
gj_blockade_000158,test_ood,test_ood/gj_blockade_000158.npz,64,True,gj_blockade
gj_blockade_000159,test_ood,test_ood/gj_blockade_000159.npz,216,True,gj_blockade
gj_blockade_000160,test_ood,test_ood/gj_blockade_000160.npz,116,True,gj_blockade
gj_blockade_000161,test_ood,test_ood/gj_blockade_000161.npz,63,True,gj_blockade
gj_blockade_000162,test_ood,test_ood/gj_blockade_000162.npz,109,True,gj_blockade
gj_blockade_000163,test_ood,test_ood/gj_blockade_000163.npz,60,True,gj_blockade
gj_blockade_000164,test_ood,test_ood/gj_blockade_000164.npz,158,True,gj_blockade
gj_blockade_000165,test_ood,test_ood/gj_blockade_000165.npz,60,True,gj_blockade
gj_blockade_000166,test_ood,test_ood/gj_blockade_000166.npz,40,True,gj_blockade
gj_blockade_000167,test_ood,test_ood/gj_blockade_000167.npz,416,True,gj_blockade
gj_blockade_000168,test_ood,test_ood/gj_blockade_000168.npz,304,True,gj_blockade
gj_blockade_000169,test_ood,test_ood/gj_blockade_000169.npz,138,True,gj_blockade
gj_blockade_000170,test_ood,test_ood/gj_blockade_000170.npz,332,True,gj_blockade
gj_blockade_000171,test_ood,test_ood/gj_blockade_000171.npz,92,True,gj_blockade
gj_blockade_000172,test_ood,test_ood/gj_blockade_000172.npz,85,True,gj_blockade
gj_blockade_000173,test_ood,test_ood/gj_blockade_000173.npz,121,True,gj_blockade
gj_blockade_000174,test_ood,test_ood/gj_blockade_000174.npz,85,True,gj_blockade
gj_blockade_000175,test_ood,test_ood/gj_blockade_000175.npz,41,True,gj_blockade
gj_blockade_000176,test_ood,test_ood/gj_blockade_000176.npz,85,True,gj_blockade
gj_blockade_000177,test_ood,test_ood/gj_blockade_000177.npz,180,True,gj_blockade
gj_blockade_000178,test_ood,test_ood/gj_blockade_000178.npz,85,True,gj_blockade
gj_blockade_000179,test_ood,test_ood/gj_blockade_000179.npz,359,True,gj_blockade
gj_blockade_000180,test_ood,test_ood/gj_blockade_000180.npz,92,True,gj_blockade
gj_blockade_000181,test_ood,test_ood/gj_blockade_000181.npz,304,True,gj_blockade
gj_blockade_000182,test_ood,test_ood/gj_blockade_000182.npz,118,True,gj_blockade
gj_blockade_000183,test_ood,test_ood/gj_blockade_000183.npz,305,True,gj_blockade
gj_blockade_000184,test_ood,test_ood/gj_blockade_000184.npz,474,True,gj_blockade
gj_blockade_000185,test_ood,test_ood/gj_blockade_000185.npz,305,True,gj_blockade
gj_blockade_000186,test_ood,test_ood/gj_blockade_000186.npz,116,True,gj_blockade
gj_blockade_000187,test_ood,test_ood/gj_blockade_000187.npz,177,True,gj_blockade
gj_blockade_000188,test_ood,test_ood/gj_blockade_000188.npz,232,True,gj_blockade
gj_blockade_000189,test_ood,test_ood/gj_blockade_000189.npz,85,True,gj_blockade
gj_blockade_000190,test_ood,test_ood/gj_blockade_000190.npz,68,True,gj_blockade
gj_blockade_000191,test_ood,test_ood/gj_blockade_000191.npz,431,True,gj_blockade
gj_blockade_000192,test_ood,test_ood/gj_blockade_000192.npz,262,True,gj_blockade
gj_blockade_000193,test_ood,test_ood/gj_blockade_000193.npz,262,True,gj_blockade
gj_blockade_000194,test_ood,test_ood/gj_blockade_000194.npz,150,True,gj_blockade
gj_blockade_000195,test_ood,test_ood/gj_blockade_000195.npz,63,True,gj_blockade
gj_blockade_000196,test_ood,test_ood/gj_blockade_000196.npz,261,True,gj_blockade
gj_blockade_000197,test_ood,test_ood/gj_blockade_000197.npz,320,True,gj_blockade
gj_blockade_000198,test_ood,test_ood/gj_blockade_000198.npz,158,True,gj_blockade
gj_blockade_000199,test_ood,test_ood/gj_blockade_000199.npz,85,True,gj_blockade
gj_blockade_000200,test_ood,test_ood/gj_blockade_000200.npz,138,True,gj_blockade
gj_blockade_000201,test_ood,test_ood/gj_blockade_000201.npz,116,True,gj_blockade
gj_blockade_000202,test_ood,test_ood/gj_blockade_000202.npz,232,True,gj_blockade
gj_blockade_000203,test_ood,test_ood/gj_blockade_000203.npz,63,True,gj_blockade
gj_blockade_000204,test_ood,test_ood/gj_blockade_000204.npz,45,True,gj_blockade
gj_blockade_000205,test_ood,test_ood/gj_blockade_000205.npz,45,True,gj_blockade
gj_blockade_000206,test_ood,test_ood/gj_blockade_000206.npz,62,True,gj_blockade
gj_blockade_000207,test_ood,test_ood/gj_blockade_000207.npz,232,True,gj_blockade
gj_blockade_000208,test_ood,test_ood/gj_blockade_000208.npz,63,True,gj_blockade
gj_blockade_000209,test_ood,test_ood/gj_blockade_000209.npz,91,True,gj_blockade
gj_blockade_000210,test_ood,test_ood/gj_blockade_000210.npz,232,True,gj_blockade
gj_blockade_000211,test_ood,test_ood/gj_blockade_000211.npz,121,True,gj_blockade
gj_blockade_000212,test_ood,test_ood/gj_blockade_000212.npz,41,True,gj_blockade
gj_blockade_000213,test_ood,test_ood/gj_blockade_000213.npz,320,True,gj_blockade
gj_blockade_000214,test_ood,test_ood/gj_blockade_000214.npz,91,True,gj_blockade
gj_blockade_000215,test_ood,test_ood/gj_blockade_000215.npz,121,True,gj_blockade
gj_blockade_000216,test_ood,test_ood/gj_blockade_000216.npz,85,True,gj_blockade
